season,league_key,team_key,team_name,manager_nickname,transaction_id,timestamp,transaction_type,player_name,player_position,player_action,faab_bid
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,344,1118669716,add/drop,Jeff Weaver,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,344,1118669716,drop,Paul Byrd,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,338,1118616428,add/drop,Paul Byrd,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,338,1118616428,drop,Bradley Penny,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,306,1117912993,add/drop,Bradley Penny,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,306,1117912993,drop,Mark Redman,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,301,1117806029,add/drop,Mark Redman,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,301,1117806029,drop,Casey Fossum,"SP,RP",drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,297,1117761460,add/drop,Casey Fossum,"SP,RP",add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,297,1117761460,drop,Shawn Estes,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,290,1117680890,add/drop,Shawn Estes,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,290,1117680890,drop,Cliff Lee,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,287,1117633253,add/drop,Ryan Dempster,"SP,RP",add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,287,1117633253,drop,Brian Moehler,"SP,RP",drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,282,1117552561,add/drop,Brian Moehler,"SP,RP",add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,282,1117552561,drop,Carlos Silva,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,277,1117462457,add/drop,Carlos Silva,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,277,1117462457,drop,Jose Contreras,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,266,1117114543,add,Cliff Lee,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,265,1117114520,add/drop,Odalis Perez,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,265,1117114520,drop,Bradley Penny,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,260,1117073171,add/drop,Bradley Penny,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,260,1117073171,drop,Kevin Millwood,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,257,1117028336,add/drop,Jose Contreras,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,257,1117028336,drop,Carlos Silva,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,254,1116951581,add/drop,Carlos Silva,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,254,1116951581,drop,Ryan Wagner,RP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,253,1116941387,add/drop,Kevin Millwood,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,253,1116941387,drop,Victor Santos,"SP,RP",drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,249,1116891096,add/drop,Ryan Wagner,RP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,249,1116891096,drop,Odalis Perez,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,242,1116805857,add/drop,Victor Santos,"SP,RP",add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,242,1116805857,drop,Joe Borowski,RP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,238,1116775019,add/drop,Aaron Harang,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,238,1116775019,drop,Noah Lowry,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,235,1116730333,add/drop,Noah Lowry,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,235,1116730333,drop,Cliff Lee,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,234,1116688052,add/drop,Cliff Lee,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,234,1116688052,drop,Jose Contreras,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,232,1116661324,add/drop,Joe Borowski,RP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,232,1116661324,drop,Shawn Estes,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,224,1116592589,add/drop,Paul Konerko,1B,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,224,1116592589,drop,Aaron Harang,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,223,1116592000,add/drop,Jose Contreras,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,223,1116592000,drop,Kevin Millwood,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,222,1116591913,add/drop,Shawn Estes,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,222,1116591913,drop,Jarrod Washburn,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,220,1116553199,add/drop,Jarrod Washburn,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,220,1116553199,drop,Nick Johnson,1B,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,216,1116509628,add/drop,Kevin Millwood,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,216,1116509628,drop,Victor Santos,"SP,RP",drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,215,1116509536,add/drop,Aaron Harang,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,215,1116509536,drop,Brad Halsey,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,209,1116423226,add/drop,Victor Santos,"SP,RP",add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,209,1116423226,drop,Chris Capuano,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,208,1116423193,add/drop,Brad Halsey,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,208,1116423193,drop,Jeff Weaver,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,207,1116423112,add,Nick Johnson,1B,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,203,1116347884,add/drop,Chris Capuano,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,203,1116347884,drop,Sidney Ponson,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,202,1116347744,add/drop,Jeff Weaver,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,202,1116347744,drop,Jeff Suppan,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,200,1116297371,add/drop,Jeff Suppan,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,200,1116297371,drop,Bradley Penny,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,199,1116257379,add/drop,Sidney Ponson,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,199,1116257379,drop,Coco Crisp,OF,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,192,1116201776,add/drop,Coco Crisp,OF,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,192,1116201776,drop,Brad Wilkerson,"1B,OF",drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,189,1116169892,add/drop,Adam Eaton,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,189,1116169892,drop,Zack Greinke,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,188,1116166066,add/drop,Bradley Penny,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,188,1116166066,drop,John Lackey,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,185,1116083255,add/drop,Zack Greinke,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,185,1116083255,drop,Victor Santos,"SP,RP",drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,184,1116082733,add/drop,John Lackey,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,184,1116082733,drop,Nook Logan,OF,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,183,1116039853,add/drop,Nook Logan,OF,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,183,1116039853,drop,Aaron Harang,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,180,1116029965,add/drop,Victor Santos,"SP,RP",add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,180,1116029965,drop,Chris Capuano,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,179,1115990698,add,Aaron Harang,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,176,1115945543,add/drop,Chris Capuano,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,176,1115945543,drop,Bruce Chen,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,173,1115864206,add/drop,Bruce Chen,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,173,1115864206,drop,Bradley Penny,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,147,1115261141,add/drop,Bob Wickman,RP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,147,1115261141,drop,Mark Redman,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,145,1115175124,add/drop,Mark Redman,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,145,1115175124,drop,Adam Eaton,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,138,1114984252,add/drop,Adam Eaton,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,138,1114984252,drop,Derrick Turnbow,"SP,RP",drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,131,1114838526,add/drop,Derrick Turnbow,"SP,RP",add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,131,1114838526,drop,Cliff Lee,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,119,1114527475,add/drop,Cliff Lee,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,119,1114527475,drop,Wily Mo Pena,OF,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,111,1114389173,add/drop,Jon Garland,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,111,1114389173,drop,Orlando Hernandez,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,105,1114290156,add/drop,Orlando Hernandez,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,105,1114290156,drop,Aaron Harang,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,104,1114290048,drop,Yhency Brazoban,RP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,100,1114146239,add/drop,Aaron Harang,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,100,1114146239,drop,Oliver Pérez,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,97,1114042849,add/drop,Wily Mo Pena,OF,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,97,1114042849,drop,Jorge Cantu,"2B,3B",drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,93,1113877024,add/drop,Milton Bradley,OF,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,93,1113877024,drop,Mark Redman,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,86,1113715557,add/drop,Clint Barmes,"2B,SS",add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,86,1113715557,drop,Jason Bay,OF,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,82,1113629231,add/drop,Derek Lowe,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,82,1113629231,drop,Dmitri Young,"1B,OF",drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,81,1113602725,add/drop,Yhency Brazoban,RP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,81,1113602725,drop,Mike Adams,RP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,75,1113485163,add/drop,Jason Bay,OF,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,75,1113485163,drop,Joey Gathright,OF,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,74,1113436076,add/drop,Dmitri Young,"1B,OF",add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,74,1113436076,drop,Erik Bedard,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,71,1113400406,add,Joey Gathright,OF,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,67,1113359665,add/drop,Mike Adams,RP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,67,1113359665,drop,Richard Hidalgo,OF,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,66,1113341331,add/drop,Erik Bedard,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,66,1113341331,drop,Jeff Weaver,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,61,1113264024,add/drop,Mark Redman,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,61,1113264024,drop,Derek Lowe,SP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,56,1113147289,add/drop,Richard Hidalgo,OF,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,56,1113147289,drop,Brandon Lyon,RP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,53,1112997915,add/drop,Brandon Lyon,RP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,53,1112997915,drop,Richard Hidalgo,OF,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,48,1112905840,add/drop,Jorge Cantu,"2B,3B",add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,48,1112905840,drop,Chase Utley,"1B,2B",drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,38,1112568529,add/drop,Miguel Batista,"SP,RP",add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,38,1112568529,drop,Greg Aquino,RP,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,37,1112566883,add,Richard Hidalgo,OF,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,32,1112275732,add,Bradley Penny,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,15,1111135634,add/drop,Larry Walker,OF,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,15,1111135634,drop,Kevin Mench,OF,drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,14,1111105228,add/drop,Greg Aquino,RP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,14,1111105228,drop,Miguel Batista,"SP,RP",drop,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,3,1110876436,add/drop,Jeff Weaver,SP,add,0
2005,113.l.199100,113.l.199100.t.3,GooseRules,The Wizard,3,1110876436,drop,Kevin Brown,SP,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,871,1128179265,add/drop,Félix Hernández,SP,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,871,1128179265,drop,Shawn Chacon,"SP,RP",drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,870,1128179221,add/drop,Jeff Weaver,SP,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,870,1128179221,drop,Josh Beckett,SP,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,827,1127417414,add/drop,Ronnie Belliard,2B,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,827,1127417414,drop,Jon Garland,SP,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,826,1127417274,add/drop,Matt Holliday,OF,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,826,1127417274,drop,Kyle Farnsworth,RP,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,825,1127417063,drop,Jason Giambi,1B,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,824,1127417063,drop,Brian Roberts,2B,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,754,1125528386,add,Chris Young,SP,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,752,1125494058,drop,Garret Anderson,OF,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,750,1125407786,add/drop,Dan Johnson,1B,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,750,1125407786,drop,Ryan Howard,1B,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,749,1125355513,add,Garret Anderson,OF,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,747,1125329526,drop,Tony Clark,1B,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,746,1125329508,add,Ryan Howard,1B,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,744,1125329398,drop,Cory Lidle,SP,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,743,1125329398,drop,Oliver Pérez,SP,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,732,1124892665,add,Shawn Chacon,"SP,RP",add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,727,1124807357,add/drop,Jason Giambi,1B,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,727,1124807357,drop,Sean Casey,1B,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,726,1124807226,add/drop,Tony Clark,1B,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,726,1124807226,drop,Dan Johnson,1B,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,674,1123683563,add,Cory Lidle,SP,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,652,1123260288,add,Sean Casey,1B,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,651,1123260233,drop,Bobby Crosby,SS,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,632,1122905518,drop,John Rodriguez,OF,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,612,1122398904,add/drop,John Rodriguez,OF,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,612,1122398904,drop,Aaron Harang,SP,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,611,1122398348,add/drop,Dan Johnson,1B,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,611,1122398348,drop,Grady Sizemore,OF,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,588,1122164357,add/drop,Kyle Farnsworth,RP,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,588,1122164357,drop,Yhency Brazoban,RP,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,577,1122038968,drop,Mike Maroth,SP,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,558,1121855559,add/drop,Aaron Harang,SP,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,558,1121855559,drop,Odalis Perez,SP,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,527,1121137615,add/drop,Zach Duke,SP,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,527,1121137615,drop,Jon Lieber,SP,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,524,1120935002,add,Odalis Perez,SP,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,523,1120934884,add/drop,Jon Lieber,SP,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,523,1120934884,drop,Chien-Ming Wang,SP,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,522,1120934791,add/drop,Mike Maroth,SP,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,522,1120934791,drop,Nate Robertson,SP,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,513,1120776988,add/drop,Chien-Ming Wang,SP,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,513,1120776988,drop,Kyle Lohse,SP,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,512,1120776685,add/drop,Nate Robertson,SP,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,512,1120776685,drop,Horacio Ramirez,SP,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,502,1120681000,add/drop,Horacio Ramirez,SP,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,502,1120681000,drop,Jake Westbrook,SP,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,501,1120677485,add/drop,Kyle Lohse,SP,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,501,1120677485,drop,Carl Pavano,SP,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,500,1120676107,add/drop,Bobby Crosby,SS,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,500,1120676107,drop,Justin Morneau,1B,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,485,1120503176,add/drop,Shawn Green,"1B,OF",add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,485,1120503176,drop,J.D. Drew,OF,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,474,1120226934,add/drop,Carl Pavano,SP,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,474,1120226934,drop,Tomo Ohka,SP,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,473,1120226887,drop,Shawn Estes,SP,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,469,1120159252,add/drop,Tomo Ohka,SP,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,469,1120159252,drop,Joe Blanton,SP,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,462,1120084247,add/drop,Joe Blanton,SP,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,462,1120084247,drop,Tim Wakefield,SP,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,461,1120082932,add/drop,Jake Westbrook,SP,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,461,1120082932,drop,Josh Towers,SP,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,459,1120065491,add/drop,Shawn Estes,SP,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,459,1120065491,drop,Ryan Freel,"2B,3B,OF",drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,457,1120013806,add/drop,Tim Wakefield,SP,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,457,1120013806,drop,Justin Duchscherer,RP,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,450,1119967986,add/drop,Josh Towers,SP,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,450,1119967986,drop,Wade Miller,SP,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,440,1119802762,add,Daniel Cabrera,SP,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,439,1119802587,add/drop,Grady Sizemore,OF,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,439,1119802587,drop,Mike Cameron,OF,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,438,1119802495,drop,Nomar Garciaparra,"3B,SS",drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,436,1119771211,add/drop,Mike Cameron,OF,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,436,1119771211,drop,Frank Thomas,Util,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,430,1119629490,add/drop,Lance Berkman,"1B,OF",add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,430,1119629490,drop,Cory Lidle,SP,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,422,1119542103,add,Dan Haren,"SP,RP",add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,414,1119448319,add/drop,Cory Lidle,SP,add,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,414,1119448319,drop,Carl Pavano,SP,drop,0
2005,113.l.199100,113.l.199100.t.4,Sidd Finch All Stars,-- hidden --,409,1119391376,add/drop,Frank Thomas,Util,add,0
